S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_33_491.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_33_491.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_33_491.jpg,0,0,0,0.0001358935
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_33_560.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_33_560.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_33_560.jpg,0,0,0,0.0001511633
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_33_627.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_33_627.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_33_627.jpg,0,0,0,0.000214371
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_33_698.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_33_698.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_33_698.jpg,0,0,0,5.239444E-05
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_33_769.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_33_769.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_33_769.jpg,0,0,0,4.525283E-05
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_33_841.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_33_841.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_33_841.jpg,0,0,0,5.011927E-05
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_33_908.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_33_908.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_33_908.jpg,0,0,0,6.537964E-05
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_33_983.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_33_983.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_33_983.jpg,0,0,0,2.952736E-06
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_34_049.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_34_049.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_34_049.jpg,0,0,0,1.736906E-05
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_34_125.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_34_125.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_34_125.jpg,0,0,0,0.0001127063
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_34_193.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_34_193.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_34_193.jpg,0,0,0,0.0001269775
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_34_264.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_34_264.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_34_264.jpg,0,0,0,0.0001404174
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_34_338.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_34_338.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_34_338.jpg,0,0,0,0.000176215
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_34_407.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_34_407.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_34_407.jpg,0,0,0,0.0002601108
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_34_473.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_34_473.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_34_473.jpg,0,0,0,4.218633E-05
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_34_542.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_34_542.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_34_542.jpg,0,0,0,3.814173E-05
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_34_614.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_34_614.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_34_614.jpg,0,0.0177591,0,0.02140058
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_34_686.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_34_686.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_34_686.jpg,0,0.2567391,0,0.1572435
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_34_758.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_34_758.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_34_758.jpg,0,0.4443336,0,0.4529428
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_34_831.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_34_831.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_34_831.jpg,0,0.6826971,0,0.9775627
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_34_903.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_34_903.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_34_903.jpg,0,0.9225564,0,1.744116
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_34_971.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_34_971.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_34_971.jpg,0,1,0,2.416873
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_35_043.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_35_043.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_35_043.jpg,0,1,0,3.342686
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_35_114.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_35_114.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_35_114.jpg,0,1,0,4.049067
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_35_189.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_35_189.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_35_189.jpg,0,1,0,4.982363
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_35_257.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_35_257.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_35_257.jpg,0,1,0,5.677418
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_35_326.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_35_326.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_35_326.jpg,0,1,0,6.597827
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_35_394.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_35_394.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_35_394.jpg,0,1,0,7.283615
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_35_464.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_35_464.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_35_464.jpg,0,1,0,8.191578
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_35_534.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_35_534.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_35_534.jpg,-0.1,1,0,8.865678
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_35_602.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_35_602.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_35_602.jpg,-0.3,1,0,9.73769
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_35_673.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_35_673.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_35_673.jpg,0,1,0,10.37405
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_35_742.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_35_742.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_35_742.jpg,0,1,0,11.24801
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_35_812.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_35_812.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_35_812.jpg,-0.15,1,0,12.02883
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_35_882.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_35_882.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_35_882.jpg,-0.35,1,0,12.76114
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_35_953.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_35_953.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_35_953.jpg,0,1,0,13.3174
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_36_024.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_36_024.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_36_024.jpg,0,1,0,14.14476
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_36_095.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_36_095.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_36_095.jpg,0,1,0,14.85613
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_36_167.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_36_167.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_36_167.jpg,0,1,0,15.72606
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_36_238.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_36_238.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_36_238.jpg,0,1,0,16.30425
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_36_308.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_36_308.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_36_308.jpg,0,1,0,17.15157
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_36_381.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_36_381.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_36_381.jpg,0,1,0,17.99375
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_36_448.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_36_448.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_36_448.jpg,0,1,0,18.62564
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_36_518.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_36_518.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_36_518.jpg,0,1,0,19.23598
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_36_590.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_36_590.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_36_590.jpg,0,1,0,20.05208
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_36_662.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_36_662.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_36_662.jpg,0,1,0,20.8604
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_36_732.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_36_732.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_36_732.jpg,0,1,0,21.4623
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_36_804.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_36_804.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_36_804.jpg,0,1,0,22.25774
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_36_873.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_36_873.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_36_873.jpg,0,1,0,22.84962
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_36_939.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_36_939.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_36_939.jpg,0,1,0,23.43811
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_37_007.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_37_007.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_37_007.jpg,0,1,0,24.21686
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_37_081.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_37_081.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_37_081.jpg,0,1,0,24.98932
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_37_152.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_37_152.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_37_152.jpg,0,1,0,25.56499
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_37_222.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_37_222.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_37_222.jpg,0,1,0,26.3265
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_37_292.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_37_292.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_37_292.jpg,0,1,0,26.89371
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_37_363.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_37_363.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_37_363.jpg,0,1,0,27.64473
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_37_442.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_37_442.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_37_442.jpg,0,1,0,28.38978
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_37_513.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_37_513.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_37_513.jpg,0,1,0,28.94462
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_37_582.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_37_582.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_37_582.jpg,0.1,1,0,29.67589
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_37_651.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_37_651.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_37_651.jpg,0.25,1,0,30.16866
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_37_721.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_37_721.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_37_721.jpg,0,1,0,30.18116
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_37_797.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_37_797.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_37_797.jpg,0,1,0,30.18878
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_37_870.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_37_870.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_37_870.jpg,0,1,0,30.18997
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_37_941.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_37_941.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_37_941.jpg,0,1,0,30.1904
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_38_009.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_38_009.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_38_009.jpg,0,1,0,30.19036
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_38_082.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_38_082.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_38_082.jpg,0,1,0,30.1903
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_38_153.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_38_153.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_38_153.jpg,0,1,0,30.19031
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_38_220.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_38_220.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_38_220.jpg,0,1,0,30.19026
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_38_291.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_38_291.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_38_291.jpg,0,1,0,30.1903
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_38_361.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_38_361.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_38_361.jpg,0,1,0,30.19024
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_38_431.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_38_431.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_38_431.jpg,0.1,1,0,30.18772
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_38_499.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_38_499.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_38_499.jpg,0.25,1,0,30.17477
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_38_567.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_38_567.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_38_567.jpg,0.45,1,0,30.15156
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_38_637.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_38_637.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_38_637.jpg,0,1,0,30.17492
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_38_706.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_38_706.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_38_706.jpg,0,1,0,29.81509
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_38_776.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_38_776.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_38_776.jpg,0,1,0,29.88831
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_38_843.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_38_843.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_38_843.jpg,0.1,1,0,30.16952
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_38_915.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_38_915.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_38_915.jpg,0.25,1,0,29.32004
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_38_982.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_38_982.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_38_982.jpg,0.45,1,0,29.49055
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_39_050.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_39_050.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_39_050.jpg,0.6000001,1,0,29.66764
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_39_118.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_39_118.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_39_118.jpg,0.7500002,1,0,29.27454
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_39_185.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_39_185.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_39_185.jpg,0.9500002,1,0,29.1386
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_39_254.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_39_254.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_39_254.jpg,0,1,0,29.24494
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_39_328.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_39_328.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_39_328.jpg,0,1,0,29.58785
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_39_396.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_39_396.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_39_396.jpg,0.1,1,0,29.70074
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_39_464.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_39_464.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_39_464.jpg,0.3,1,0,30.07179
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_39_536.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_39_536.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_39_536.jpg,0.45,1,0,30.09057
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_39_604.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_39_604.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_39_604.jpg,0,1,0,30.09806
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_39_672.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_39_672.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_39_672.jpg,0,1,0,30.07614
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_39_739.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_39_739.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_39_739.jpg,0,1,0,29.91199
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_39_807.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_39_807.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_39_807.jpg,-0.05,1,0,29.90692
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_39_876.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_39_876.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_39_876.jpg,-0.2,1,0,30.08087
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_39_944.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_39_944.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_39_944.jpg,-0.4,1,0,29.8727
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_40_010.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_40_010.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_40_010.jpg,-0.5500001,1,0,29.75448
S:\FRAMESRUTA2\IMG\center_2022_03_23_11_39_40_080.jpg,S:\FRAMESRUTA2\IMG\left_2022_03_23_11_39_40_080.jpg,S:\FRAMESRUTA2\IMG\right_2022_03_23_11_39_40_080.jpg,-0.7,1,0,29.56354
